"treatment_ordered","treat1","treat2_felon","treat_combined","registered","v_pres_general_12","v08","returned","returntoprison","ageonelecday","f_contype","f_daysserved","timesincerelease"
2,1,0,1,1,"1",NA,0,0,36.8483695983887,"SALE OF CONTROLLED SUBSTANCE",1003.57257080078,0.823068201541901
3,0,1,1,0,"0",0,0,0,24.2417106628418,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",384.738586425781,1.04653346538544
3,0,1,1,0,"0",NA,1,0,51.2567329406738,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",628.688415527344,2.39391160011292
3,0,1,1,0,"0",0,1,0,21.8704128265381,"ESCAPE, FIRST DEGREE",56.3811874389648,1.65112090110779
1,0,0,0,0,"0",NA,0,0,31.061243057251,"LARCENY, THIRD DEGREE",756.984008789062,2.55136322975159
2,1,0,1,0,"0",0,1,0,32.5799217224121,"POSSESSION OF NARCOTICS",523.232604980469,0.937602162361145
2,1,0,1,0,"0",0,1,0,42.551456451416,"CRIM VIOL OF PROTECTIVE ORDER",267.508911132812,0.865319848060608
1,0,0,0,0,"0",NA,0,0,48.4463653564453,"BURGLARY, THIRD DEGREE",561.521362304688,2.00450348854065
3,0,1,1,0,"0",0,1,0,32.8966407775879,"ASSAULT, SECOND DEGREE",217.814743041992,0.76541543006897
1,0,0,0,0,"0",0,0,0,28.7670593261719,"SALE OF CONTROLLED SUBSTANCE",628.783447265625,0.775810480117798
1,0,0,0,0,"0",0,0,0,31.9045219421387,"BURGLARY, THIRD DEGREE",358.998657226562,0.669741928577423
3,0,1,1,0,"0",1,1,0,46.9035949707031,"CRIM VIOL OF PROTECTIVE ORDER",392.638092041016,0.853654980659485
1,0,0,0,0,"0",1,0,0,23.7227573394775,"ASSAULT, SECOND DEGREE",162.237319946289,0.362612068653107
1,0,0,0,0,"0",NA,0,0,39.0379371643066,"POSSESSION OF NARCOTICS",386.481201171875,2.71556377410889
1,0,0,0,0,"0",0,0,0,26.7838363647461,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",85.6016311645508,1.80281209945679
1,0,0,0,0,"0",0,0,0,24.0714263916016,"LARCENY, THIRD DEGREE",33.6905670166016,0.954306364059448
1,0,0,0,0,"0",NA,0,0,31.6227684020996,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",1075.20678710938,2.76434350013733
1,0,0,0,0,"0",0,0,0,40.4080657958984,"SALE OF CONTROLLED SUBSTANCE",295.149353027344,2.08892774581909
1,0,0,0,0,"0",NA,0,0,21.6466121673584,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",285.163208007812,0.472440779209137
1,0,0,0,0,"0",NA,0,0,36.2799301147461,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",733.625061035156,2.11802887916565
2,1,0,1,0,"0",0,1,0,37.4292030334473,"POSSESSION OF NARCOTICS",461.352569580078,0.808559000492096
2,1,0,1,0,"0",NA,1,0,42.6275062561035,"BURGLARY, THIRD DEGREE",850.281433105469,1.18757164478302
2,1,0,1,0,"0",0,0,0,53.0474700927734,"POSSESSION OF NARCOTICS",38.8519592285156,1.26413464546204
1,0,0,0,0,"0",0,0,0,21.2680244445801,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",332.546905517578,2.62944531440735
1,0,0,0,0,"0",0,0,0,35.9498672485352,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",728.831481933594,1.18315315246582
3,0,1,1,0,"0",NA,0,0,20.7108478546143,"ASSAULT, SECOND DEGREE",283.047241210938,0.436155408620834
1,0,0,0,0,"0",NA,0,0,27.2374076843262,"SALE OF CONTROLLED SUBSTANCE",425.918029785156,3.37506580352783
3,0,1,1,0,"0",0,0,0,24.425220489502,"POSSESSION OF NARCOTICS",313.752624511719,0.482526481151581
1,0,0,0,0,"0",0,0,0,50.4196319580078,"LARCENY, THIRD DEGREE",378.168731689453,1.52028572559357
3,0,1,1,0,"0",0,0,0,31.905330657959,"POSSESSION OF NARCOTICS",352.9599609375,2.27578473091125
2,1,0,1,0,"0",0,0,0,32.2548294067383,"LARCENY, THIRD DEGREE",15.525598526001,1.23250544071198
3,0,1,1,0,"0",NA,1,0,23.6038398742676,"CRIM VIOL OF PROTECTIVE ORDER",500.531433105469,2.27949738502502
2,1,0,1,0,"0",NA,0,0,40.6383247375488,"BURGLARY, THIRD DEGREE",1100.68957519531,2.56656908988953
1,0,0,0,0,"0",0,0,0,26.8159027099609,"CARRYING WEAPONS WITHOUT A PERMIT",300.141265869141,2.32747507095337
1,0,0,0,0,"0",0,0,0,45.5436515808105,"POSSESSION OF NARCOTICS",745.924011230469,0.994283854961395
3,0,1,1,0,"0",NA,0,0,45.992862701416,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",476.709808349609,3.25357675552368
3,0,1,1,0,"0",NA,0,0,43.8151168823242,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",355.815368652344,2.84519577026367
1,0,0,0,0,"0",NA,0,0,31.0471096038818,"POSSESSION OF NARCOTICS",195.032806396484,2.92131328582764
1,0,0,0,0,"0",0,0,0,33.4998817443848,"ROBBERY, THIRD DEGREE",574.917846679688,1.42899870872498
2,1,0,1,0,"0",NA,1,0,33.375431060791,"LARCENY, FIRST DEGREE",488.744201660156,2.45677089691162
2,1,0,1,0,"0",0,1,0,34.6727256774902,"ASSAULT, SECOND DEGREE",43.2122535705566,1.40647614002228
1,0,0,0,0,"0",NA,0,0,33.4962120056152,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",711.458068847656,2.45601272583008
1,0,0,0,0,"0",0,0,0,25.7772274017334,"POSSESSION OF NARCOTICS",382.821899414062,2.33566546440125
1,0,0,0,0,"0",NA,0,0,22.8792743682861,"CARRYING WEAPONS WITHOUT A PERMIT",263.955780029297,3.40803742408752
1,0,0,0,1,"1",NA,0,0,46.5702819824219,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",564.028747558594,2.9543251991272
2,1,0,1,0,"0",0,1,0,30.0714206695557,"ASSAULT ON POLICE OR FIRE OFFICER",-0.094053752720356,1.35884082317352
2,1,0,1,0,"0",0,0,1,35.2445602416992,"ASSAULT ON POLICE OR FIRE OFFICER",168.257019042969,2.09766101837158
2,1,0,1,0,"0",0,0,0,31.637580871582,"LARCENY, THIRD DEGREE",196.890197753906,2.40942692756653
3,0,1,1,0,"0",0,0,1,24.3790588378906,"CRIM VIOL OF PROTECTIVE ORDER",380.841766357422,1.27940738201141
2,1,0,1,0,"0",NA,1,0,37.2138900756836,"CRIM VIOL OF PROTECTIVE ORDER",532.176879882812,2.72072720527649
3,0,1,1,0,"0",0,0,0,56.6889152526855,"POSSESSION OF NARCOTICS",260.847473144531,1.61943984031677
1,0,0,0,0,"0",0,0,0,46.4491348266602,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",827.21435546875,0.722534000873566
3,0,1,1,0,"0",NA,1,0,42.5309219360352,"ROBBERY, THIRD DEGREE",526.802185058594,3.29253745079041
1,0,0,0,0,"0",NA,0,0,54.204029083252,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",278.284698486328,3.13412475585938
2,1,0,1,0,"0",0,0,0,36.8228225708008,"POSSESSION OF NARCOTICS",528.319885253906,2.08283281326294
1,0,0,0,0,"0",0,0,0,27.0145111083984,"LARCENY, SECOND DEGREE",295.967651367188,0.831935524940491
2,1,0,1,0,"0",0,0,0,48.2994613647461,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",381.264190673828,1.06839740276337
3,0,1,1,0,"0",0,0,0,28.9114952087402,"BURGLARY, THIRD DEGREE",269.037780761719,2.00287747383118
1,0,0,0,1,"1",NA,0,0,53.116771697998,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",840.06640625,1.19076704978943
1,0,0,0,0,"0",NA,0,0,20.0162143707275,"ROBBERY, SECOND DEGREE",391.665740966797,0.762324213981628
3,0,1,1,0,"0",0,0,0,24.4392700195312,"POSSESSION OF NARCOTICS",106.190849304199,3.02173757553101
1,0,0,0,0,"0",NA,0,0,40.8982124328613,"ASSAULT, SECOND DEGREE",298.216064453125,3.26849961280823
1,0,0,0,0,"0",1,0,0,39.4904251098633,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",192.842086791992,2.66139149665833
3,0,1,1,0,"0",NA,0,0,21.7092437744141,"CARRY PIST/RVOLV W/O PERMIT",340.500122070312,2.73970651626587
1,0,0,0,0,"0",0,0,0,46.9449653625488,"LARCENY, SECOND DEGREE",839.921081542969,0.353390663862228
1,0,0,0,0,"0",NA,0,0,22.5644302368164,"LARCENY, THIRD DEGREE",112.83186340332,3.08918452262878
3,0,1,1,0,"0",0,0,0,43.9232292175293,"POSSESSION OF NARCOTICS",173.969528198242,0.99375057220459
1,0,0,0,0,"0",NA,0,0,25.0868625640869,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",903.773010253906,3.02798819541931
1,0,0,0,0,"0",0,0,0,49.646556854248,"LARCENY, SECOND DEGREE",46.23828125,0.821018159389496
3,0,1,1,1,"0",NA,0,0,21.8451461791992,"CARRY PIST/RVOLV W/O PERMIT",509.030151367188,2.05866146087646
1,0,0,0,0,"0",0,0,0,26.9000873565674,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",214.973999023438,0.442433506250381
3,0,1,1,0,"0",0,0,0,43.1644172668457,"CRIM VIOL OF PROTECTIVE ORDER",34.7607345581055,2.3711109161377
2,1,0,1,1,"0",0,0,0,25.5559387207031,"POSSESSION OF NARCOTICS",423.061492919922,0.950462281703949
2,1,0,1,0,"0",NA,0,0,45.0330657958984,"POSSESSION OF NARCOTICS",453.703979492188,2.39192724227905
3,0,1,1,0,"0",0,0,0,53.1594696044922,"FORGERY, SECOND DEGREE",593.722290039062,1.24082326889038
3,0,1,1,0,"0",NA,0,0,27.2102108001709,"CRIM VIOL OF PROTECTIVE ORDER",386.629821777344,2.86465191841125
1,0,0,0,0,"0",0,0,0,23.4013843536377,"ASSAULT ON POLICE OR FIRE OFFICER",165.076751708984,1.29146933555603
3,0,1,1,0,"0",0,0,0,24.6382122039795,"ASSAULT, SECOND DEGREE",23.502628326416,2.6657543182373
1,0,0,0,0,"0",NA,0,0,22.4377670288086,"LARCENY, FIRST DEGREE",269.581329345703,1.48254573345184
3,0,1,1,0,"0",0,0,1,29.4553833007812,"POSSESSION OF NARCOTICS",109.84748840332,0.649461388587952
3,0,1,1,0,"0",0,0,0,23.0113487243652,"POSSESSION OF NARCOTICS",268.176055908203,0.910507619380951
1,0,0,0,0,"0",0,0,0,23.1968593597412,"POSSESSION OF NARCOTICS",285.387786865234,1.78974866867065
2,1,0,1,0,"0",0,0,1,25.9250717163086,"BURGLARY, THIRD DEGREE",324.262237548828,1.01149773597717
3,0,1,1,0,"0",0,0,0,24.1961936950684,"POSSESSION OF NARCOTICS",274.193756103516,1.63302779197693
1,0,0,0,0,"0",NA,0,0,18.4533805847168,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",50.8254318237305,0.425555527210236
3,0,1,1,0,"0",0,1,0,27.9883422851562,"ASSAULT ON POLICE OR FIRE OFFICER",178.980117797852,1.05769503116608
1,0,0,0,0,"0",NA,0,0,39.7179527282715,"LARCENY, SECOND DEGREE",659.269287109375,1.91160345077515
1,0,0,0,0,"0",1,0,0,38.1043014526367,"LARCENY, THIRD DEGREE",290.247344970703,0.953515589237213
1,0,0,0,0,"0",0,0,0,30.0893878936768,"ASSAULT, SECOND DEGREE",302.920806884766,0.702516734600067
2,1,0,1,1,"1",0,0,0,25.4811134338379,"POSSESSION OF NARCOTICS",327.415557861328,1.79709899425507
1,0,0,0,0,"0",0,0,0,50.4803123474121,"POSSESSION OF NARCOTICS",380.524536132812,1.0936450958252
3,0,1,1,0,"0",0,0,0,38.4539260864258,"POSSESSION OF NARCOTICS",137.367904663086,0.400204330682755
3,0,1,1,0,"0",0,1,0,25.7942886352539,"ROBBERY, SECOND DEGREE",576.693115234375,0.743053555488586
2,1,0,1,0,"0",0,0,0,22.3158321380615,"ROBBERY, THIRD DEGREE",165.137344360352,2.81921291351318
1,0,0,0,0,"0",0,0,0,38.4501762390137,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",416.207275390625,2.19497132301331
1,0,0,0,0,"0",NA,0,0,26.6279945373535,"ASSAULT, SECOND DEGREE",163.369277954102,3.10940957069397
1,0,0,0,0,"0",NA,0,0,22.7042675018311,"ESCAPE, FIRST DEGREE",199.326950073242,0.621680438518524
2,1,0,1,1,"1",0,0,0,51.4898834228516,"POSSESSION OF NARCOTICS",584.031127929688,1.21834647655487
1,0,0,0,0,"0",NA,0,0,35.7113876342773,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",720.023620605469,1.82401692867279
2,1,0,1,0,"0",NA,1,0,35.6760711669922,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",553.572387695312,3.01039266586304
1,0,0,0,0,"0",0,0,0,40.8706169128418,"BURGLARY, THIRD DEGREE",144.720550537109,0.69575047492981
3,0,1,1,1,"1",0,0,0,53.0825881958008,"POSSESSION OF NARCOTICS",82.112907409668,3.03475546836853
1,0,0,0,0,"0",NA,0,0,25.4485244750977,"CRIM VIOL OF PROTECTIVE ORDER",217.958419799805,2.88963747024536
1,0,0,0,1,"1",1,0,0,33.4849739074707,"LARCENY, SECOND DEGREE",746.0009765625,0.819898188114166
2,1,0,1,0,"0",NA,0,0,47.0615119934082,"POSSESSION OF NARCOTICS",848.5869140625,2.48775362968445
3,0,1,1,0,"0",NA,0,0,57.8526916503906,"BURGLARY, THIRD DEGREE",401.7333984375,2.72766089439392
3,0,1,1,0,"0",0,0,0,27.4945526123047,"FAILURE TO APPEAR, FIRST DEGREE",116.000686645508,2.85894203186035
1,0,0,0,0,"0",NA,0,0,43.2372550964355,"FORGERY, SECOND DEGREE",286.51513671875,2.97257828712463
3,0,1,1,0,"0",0,0,1,30.9953193664551,"LARCENY, THIRD DEGREE",60.3159484863281,0.762507021427155
1,0,0,0,0,"0",NA,0,0,52.2603073120117,"POSSESSION OF NARCOTICS",172.755859375,3.22556781768799
1,0,0,0,0,"0",0,0,0,35.8735313415527,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",187.037353515625,2.30555081367493
3,0,1,1,0,"0",NA,1,0,28.596996307373,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",345.176391601562,2.80867719650269
2,1,0,1,0,"0",0,1,0,38.4069976806641,"FAILURE TO APPEAR, FIRST DEGREE",28.1959209442139,0.523304283618927
1,0,0,0,0,"0",0,0,0,28.5222244262695,"ROBBERY, THIRD DEGREE",565.665893554688,1.23305344581604
1,0,0,0,0,"0",0,0,0,25.2029190063477,"CARRYING WEAPONS WITHOUT A PERMIT",29.0170669555664,1.19148230552673
1,0,0,0,0,"0",NA,0,0,34.9562683105469,"BURGLARY, THIRD DEGREE",969.667419433594,3.01172280311584
3,0,1,1,0,"0",NA,0,0,35.4130554199219,"POSSESSION OF NARCOTICS",194.787887573242,3.34479069709778
1,0,0,0,0,"0",0,0,0,27.1448822021484,"FAILURE TO APPEAR, FIRST DEGREE",356.06689453125,1.8694452047348
1,0,0,0,0,"0",NA,0,0,19.3909206390381,"CARRYING WEAPONS WITHOUT A PERMIT",280.136413574219,0.978106141090393
3,0,1,1,0,"0",0,1,0,24.3339900970459,"BURGLARY, THIRD DEGREE",323.448974609375,1.0040557384491
3,0,1,1,1,"1",1,0,0,29.3225803375244,"POSSESSION OF NARCOTICS",525.441162109375,1.46932756900787
1,0,0,0,0,"0",0,0,0,41.6289291381836,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",383.55859375,1.50651109218597
1,0,0,0,0,"0",0,0,0,23.0896854400635,"LARCENY, FIRST DEGREE",152.344970703125,2.58975577354431
2,1,0,1,0,"0",NA,0,0,23.3601760864258,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",341.361541748047,2.87753081321716
1,0,0,0,0,"0",0,0,0,26.4104900360107,"POSSESSION OF NARCOTICS",87.3373413085938,0.355188280344009
1,0,0,0,0,"0",0,0,0,47.9065208435059,"CRIM VIOL OF PROTECTIVE ORDER",740.646545410156,1.11289584636688
1,0,0,0,1,"0",NA,0,0,28.8910026550293,"CRIM VIOL OF PROTECTIVE ORDER",236.069488525391,3.03420853614807
3,0,1,1,0,"0",0,0,0,23.025074005127,"CARRYING WEAPONS WITHOUT A PERMIT",354.899719238281,0.400988787412643
3,0,1,1,1,"0",0,0,0,26.2382545471191,"ROBBERY, FIRST DEGREE",174.096221923828,0.605974853038788
2,1,0,1,0,"0",0,0,0,34.1235885620117,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",897.208679199219,0.503816187381744
2,1,0,1,0,"0",NA,0,0,20.0514621734619,"SALE OF CONTROLLED SUBSTANCE",352.260284423828,0.951570093631744
3,0,1,1,1,"0",0,0,0,47.0898628234863,"FORGERY, SECOND DEGREE",269.660308837891,1.39024639129639
1,0,0,0,0,"0",0,0,0,34.7271156311035,"ROBBERY, THIRD DEGREE",250.215423583984,0.883966684341431
1,0,0,0,0,"0",0,0,0,51.2598457336426,"POSSESSION OF NARCOTICS",104.360427856445,2.59791994094849
1,0,0,0,0,"0",0,0,0,29.6152687072754,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",355.766479492188,1.92968928813934
1,0,0,0,0,"0",NA,0,0,35.9741439819336,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",421.695159912109,2.37361478805542
2,1,0,1,0,"0",0,0,0,26.2261447906494,"LARCENY, SECOND DEGREE",102.545051574707,2.30715203285217
1,0,0,0,0,"0",0,0,0,24.2935638427734,"BURGLARY, THIRD DEGREE",108.886192321777,0.391241997480392
2,1,0,1,0,"0",0,0,0,23.9736042022705,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",226.828582763672,3.04848742485046
2,1,0,1,0,"0",0,1,0,52.5920066833496,"POSSESSION OF NARCOTICS",51.7859153747559,2.62233328819275
1,0,0,0,0,"0",0,0,0,36.3678550720215,"LARCENY, FIRST DEGREE",563.07568359375,1.08822906017303
3,0,1,1,0,"0",NA,0,0,21.8544692993164,"LARCENY, SECOND DEGREE",333.523406982422,2.87180757522583
2,1,0,1,0,"0",0,0,0,44.5621528625488,"POSSESSION OF NARCOTICS",197.474914550781,2.98862743377686
1,0,0,0,0,"0",0,0,0,48.8592147827148,"POSSESSION OF NARCOTICS",46.0158767700195,0.530881822109222
3,0,1,1,0,"0",0,0,0,45.6155281066895,"POSSESSION OF NARCOTICS",187.639038085938,1.86727893352509
1,0,0,0,0,"0",0,0,0,40.0264434814453,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",218.621688842773,0.513317584991455
1,0,0,0,0,"0",NA,0,0,27.3967704772949,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",549.783447265625,2.31086611747742
1,0,0,0,0,"0",NA,0,0,24.1772975921631,"SALE OF CONTROLLED SUBSTANCE",833.691101074219,2.55316543579102
1,0,0,0,0,"0",NA,0,0,28.0002174377441,"BURGLARY, THIRD DEGREE",593.582641601562,2.6849513053894
3,0,1,1,0,"0",0,0,0,31.6685466766357,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",281.551696777344,0.361711382865906
1,0,0,0,0,"0",0,0,0,49.5935745239258,"FAILURE TO APPEAR, FIRST DEGREE",256.962005615234,2.4783878326416
1,0,0,0,0,"0",0,0,0,24.2430934906006,"LARCENY, THIRD DEGREE",171.016387939453,1.65070700645447
3,0,1,1,0,"0",0,0,1,25.4691638946533,"FAILURE TO APPEAR, FIRST DEGREE",488.2255859375,0.578114867210388
2,1,0,1,1,"1",0,0,0,27.8928050994873,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",269.183197021484,0.964992702007294
1,0,0,0,0,"0",0,0,0,25.1728553771973,"POSSESSION OF NARCOTICS",260.830505371094,2.42393326759338
3,0,1,1,0,"0",NA,0,0,49.6204643249512,"CRIM VIOL OF PROTECTIVE ORDER",703.037658691406,1.80967354774475
2,1,0,1,1,"0",NA,0,0,48.7112007141113,"POSSESSION OF NARCOTICS",1082.90124511719,1.72723317146301
1,0,0,0,0,"0",NA,0,0,22.6981868743896,"POSSESSION OF NARCOTICS",518.390258789062,1.26407098770142
1,0,0,0,0,"0",0,0,0,21.6009521484375,"BURGLARY, THIRD DEGREE",617.770141601562,1.30731391906738
1,0,0,0,0,"0",NA,0,0,30.9236469268799,"POSSESSION OF NARCOTICS",673.104919433594,2.03312540054321
1,0,0,0,0,"0",0,0,0,52.9742164611816,"BURGLARY, THIRD DEGREE",143.205413818359,2.78399205207825
1,0,0,0,1,"1",0,0,0,26.5936431884766,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",984.209777832031,0.702922224998474
2,1,0,1,0,"0",0,0,0,36.094482421875,"POSSESSION OF NARCOTICS",406.746276855469,1.59375274181366
1,0,0,0,0,"0",0,0,0,28.1434783935547,"POSSESSION OF NARCOTICS",26.1852245330811,1.03477096557617
3,0,1,1,0,"0",0,0,0,30.9079322814941,"LARCENY, THIRD DEGREE",644.599975585938,1.06712901592255
3,0,1,1,0,"0",0,0,0,23.1159515380859,"BURGLARY, THIRD DEGREE",42.9464454650879,2.73589515686035
1,0,0,0,0,"0",0,0,0,34.3981704711914,"ASSAULT ON POLICE OR FIRE OFFICER",201.012084960938,0.39146700501442
1,0,0,0,0,"0",NA,0,0,28.9943561553955,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",638.032348632812,2.56347417831421
2,1,0,1,0,"0",0,0,0,29.0606861114502,"POSSESSION OF NARCOTICS",280.409332275391,0.365958720445633
1,0,0,0,1,"1",1,0,0,22.7596836090088,"CARRYING WEAPONS WITHOUT A PERMIT",240.052169799805,0.485299587249756
2,1,0,1,0,"0",NA,1,0,50.8419189453125,"CRIMINAL POSS OF PISTOL/REVOLVER",275.748962402344,2.92830634117126
1,0,0,0,0,"0",NA,0,0,37.1245803833008,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",283.172271728516,3.30807542800903
1,0,0,0,0,"0",0,0,0,23.9155578613281,"CRIMINAL POSSESSION OF A PISTOL",670.837219238281,0.912560343742371
1,0,0,0,0,"0",0,0,0,56.3210868835449,"ASSAULT, SECOND DEGREE",-0.231109246611595,2.83361530303955
1,0,0,0,0,"0",0,0,0,22.2409229278564,"CRIMINAL POSSESSION OF A PISTOL",840.71337890625,0.994362473487854
3,0,1,1,0,"0",0,1,0,42.905590057373,"ASSAULT, SECOND DEGREE",21.0277423858643,0.446517437696457
2,1,0,1,0,"0",NA,0,0,19.0524730682373,"BURGLARY, THIRD DEGREE",414.458770751953,1.29768013954163
2,1,0,1,1,"0",0,0,0,25.887279510498,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",274.348785400391,1.93439590930939
1,0,0,0,1,"0",NA,0,0,29.9817085266113,"CRIM VIOL OF PROTECTIVE ORDER",755.021240234375,3.00122213363647
3,0,1,1,0,"0",NA,1,0,21.1886978149414,"ROBBERY, THIRD DEGREE",374.238647460938,2.49765729904175
2,1,0,1,0,"0",0,0,1,33.8686332702637,"CRIMINAL MISCHIEF, FIRST DEGREE",7.01180076599121,0.900904178619385
1,0,0,0,0,"0",0,0,0,30.2282447814941,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",644.779479980469,0.511738538742065
1,0,0,0,0,"0",NA,0,0,20.1149368286133,"POSSESSION OF NARCOTICS",714.856079101562,1.38502836227417
1,0,0,0,0,"0",NA,0,0,21.6476440429688,"ROBBERY, SECOND DEGREE",714.157043457031,3.12415957450867
2,1,0,1,0,"0",0,0,0,35.823600769043,"SALE OF HEROIN, COC BY NON-DEPENDENT",548.047607421875,1.16367983818054
1,0,0,0,0,"0",0,0,0,49.8158874511719,"BURGLARY, THIRD DEGREE",555.591247558594,0.891188263893127
1,0,0,0,0,"0",NA,0,0,44.8916435241699,"POSSESSION OF NARCOTICS",400.039733886719,2.6277003288269
3,0,1,1,0,"0",0,0,0,30.0844421386719,"LARCENY, THIRD DEGREE",18.8702869415283,2.63861703872681
2,1,0,1,0,"0",NA,1,0,50.1775970458984,"LARCENY, FIRST DEGREE",471.851318359375,2.88583874702454
1,0,0,0,0,"0",0,0,0,50.1947021484375,"POSSESSION OF NARCOTICS",105.883514404297,2.64476799964905
2,1,0,1,0,"0",0,0,0,25.2219944000244,"SALE OF CONTROLLED SUBSTANCE",367.764099121094,1.52427709102631
1,0,0,0,0,"0",1,0,0,51.4624481201172,"CRIM VIOL OF PROTECTIVE ORDER",29.8288974761963,2.13714051246643
1,0,0,0,0,"0",0,0,0,22.7650756835938,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",998.503967285156,0.429105639457703
3,0,1,1,0,"0",0,1,0,37.1522407531738,"BURGLARY, THIRD DEGREE",288.76318359375,2.0742404460907
1,0,0,0,0,"0",NA,0,1,30.4251022338867,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",858.474609375,2.4726676940918
2,1,0,1,0,"0",0,0,0,33.5282249450684,"CRIM VIOL OF PROTECTIVE ORDER",293.645629882812,0.876402914524078
3,0,1,1,0,"0",0,1,0,25.8845500946045,"LARCENY, THIRD DEGREE",233.931030273438,2.68771553039551
3,0,1,1,1,"1",0,0,0,37.5359344482422,"BURGLARY, THIRD DEGREE",136.595550537109,0.475925713777542
2,1,0,1,0,"0",0,0,0,32.2841453552246,"CRIM VIOL OF PROTECTIVE ORDER",334.488372802734,1.21124291419983
2,1,0,1,0,"0",0,1,0,29.8974323272705,"POSSESSION OF NARCOTICS",341.997833251953,1.27887749671936
1,0,0,0,0,"0",NA,0,0,52.869499206543,"CRIM VIOL OF PROTECTIVE ORDER",451.806640625,2.45005750656128
1,0,0,0,0,"0",0,0,0,34.0362815856934,"BURGLARY, THIRD DEGREE",235.570739746094,1.25368654727936
1,0,0,0,0,"0",0,0,0,32.5819511413574,"CRIMINAL POSS OF PISTOL/REVOLVER",220.628356933594,1.26190638542175
2,1,0,1,1,"0",0,1,0,22.3567314147949,"SALE OF CONTROLLED SUBSTANCE",477.461181640625,1.42106139659882
3,0,1,1,0,"0",NA,1,0,35.2651824951172,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",344.897186279297,2.86107039451599
1,0,0,0,0,"0",0,0,0,51.305591583252,"LARCENY, FIRST DEGREE",101.598205566406,0.904541373252869
2,1,0,1,0,"0",NA,0,0,28.2705459594727,"ROBBERY, SECOND DEGREE",455.871673583984,2.58747434616089
1,0,0,0,0,"0",0,0,0,36.6710205078125,"ASSAULT, SECOND DEGREE",14.7145862579346,0.630619525909424
1,0,0,0,0,"0",0,0,0,44.3230934143066,"POSSESSION OF NARCOTICS",502.1708984375,1.19605338573456
1,0,0,0,0,"0",NA,0,0,44.0092468261719,"POSSESSION OF NARCOTICS",354.441284179688,3.03342628479004
1,0,0,0,0,"0",0,0,0,47.6533546447754,"BURGLARY, THIRD DEGREE",520.721496582031,0.52406245470047
1,0,0,0,0,"0",NA,0,0,56.4953727722168,"SALE OF HALLUCIGEN/NARCOTIC SUBSTANCE",720.779663085938,2.36616396903992
1,0,0,0,0,"0",0,0,0,26.0466423034668,"CARRY PIST/RVOLV W/O PERMIT",304.630432128906,0.614119946956635
1,0,0,0,0,"0",0,0,0,36.2069358825684,"FAILURE TO APPEAR, FIRST DEGREE",284.875640869141,1.32322788238525
1,0,0,0,0,"0",0,0,0,23.5079784393311,"ROBBERY, SECOND DEGREE",174.901245117188,2.37593841552734
1,0,0,0,1,"0",0,0,0,49.0592575073242,"POSSESSION OF NARCOTICS",151.156494140625,0.509234666824341
